2021-04-05 20:09:30,439 :: plutusLogger | INFO | Adding index: inflation_index
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Discount factor: 0.9410
2021-04-05 20:09:30,536 :: plutusLogger | INFO | [STEP 49] Discounted free cash: 918006.67
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 49] New outstanding value of account rado_current_account is: 950548.45 
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 49] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 49] New outstanding value of account rado_saving_account is: 1250000.00 
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 49] Real-estate price: 2534999.9999999967
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 49] Real-estate price: 199606.2992125982
2021-04-05 20:09:30,537 :: plutusLogger | INFO | [STEP 49] Portfolio value: 2734606.30
2021-04-05 20:09:30,537 :: plutusLogger | INFO | 
2021-04-05 20:09:30,537 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 50 <<<<<<<
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Cash-flow from employee agreement: 0.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] cash from the employee contract "rado_employee_contract": 0.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Account "rado_current_account" value: 950548.4456958292
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] cash from PRIMARY current account "rado_current_account": 950548.45
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Account "rado_saving_account" value: 1250000.0
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Share "rado_O2_share" value: 64583.33333333343
2021-04-05 20:09:30,537 :: plutusLogger | INFO | [STEP 50] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,537 :: plutusLogger | INFO | [STEP 50] Total cash: 960548.45
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Expenditures from the current account: 0.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Expenditures from the current account: 0.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,537 :: plutusLogger | DEBUG | [STEP 50] Interest payment: -51.376893887789905
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Principal payment: 4350.275855346227
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Outstanding amount: -34596.35048283544
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,538 :: plutusLogger | INFO | [STEP 50] Total expenditures: 62632.23
2021-04-05 20:09:30,538 :: plutusLogger | INFO | [STEP 50] Free cash: 897916.21
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Amount deposited: 897916.2134010375 to account "rado_current_account"
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Discount factor: 0.9398
2021-04-05 20:09:30,538 :: plutusLogger | INFO | [STEP 50] Discounted free cash: 843905.80
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] New outstanding value of account rado_current_account is: 872916.21 
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] New outstanding value of account rado_saving_account is: 1275000.00 
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Real-estate price: 2549999.9999999967
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 50] Real-estate price: 200787.40157480293
2021-04-05 20:09:30,538 :: plutusLogger | INFO | [STEP 50] Portfolio value: 2750787.40
2021-04-05 20:09:30,538 :: plutusLogger | INFO | 
2021-04-05 20:09:30,538 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 51 <<<<<<<
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] Cash-flow from employee agreement: 0.00
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] cash from the employee contract "rado_employee_contract": 0.00
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] Account "rado_current_account" value: 872916.2134010375
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] cash from PRIMARY current account "rado_current_account": 872916.21
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] Account "rado_saving_account" value: 1275000.0
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,538 :: plutusLogger | DEBUG | [STEP 51] Share "rado_O2_share" value: 64875.0000000001
2021-04-05 20:09:30,538 :: plutusLogger | INFO | [STEP 51] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 51] Total cash: 882916.21
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Expenditures from the current account: 0.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Expenditures from the current account: 0.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Interest payment: -58.766403559884864
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Principal payment: 4357.665365018322
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Outstanding amount: -38954.01584785376
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 51] Total expenditures: 62632.23
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 51] Free cash: 820283.98
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Amount deposited: 820283.9811062458 to account "rado_current_account"
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Discount factor: 0.9387
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 51] Discounted free cash: 769987.28
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] New outstanding value of account rado_current_account is: 795283.98 
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] New outstanding value of account rado_saving_account is: 1300000.00 
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Real-estate price: 2564999.9999999967
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 51] Real-estate price: 201968.50393700766
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 51] Portfolio value: 2766968.50
2021-04-05 20:09:30,539 :: plutusLogger | INFO | 
2021-04-05 20:09:30,539 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 52 <<<<<<<
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Cash-flow from employee agreement: 0.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] cash from the employee contract "rado_employee_contract": 0.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Account "rado_current_account" value: 795283.9811062458
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] cash from PRIMARY current account "rado_current_account": 795283.98
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Account "rado_saving_account" value: 1300000.0
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Share "rado_O2_share" value: 65166.66666666677
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 52] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,539 :: plutusLogger | INFO | [STEP 52] Total cash: 805283.98
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Expenditures from the current account: 0.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Expenditures from the current account: 0.00
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,539 :: plutusLogger | DEBUG | [STEP 52] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Interest payment: -66.1684652758064
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Principal payment: 4365.067426734244
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Outstanding amount: -43319.083274588
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 52] Total expenditures: 62632.23
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 52] Free cash: 742651.75
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Amount deposited: 742651.748811454 to account "rado_current_account"
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Discount factor: 0.9375
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 52] Discounted free cash: 696250.78
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] New outstanding value of account rado_current_account is: 717651.75 
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] New outstanding value of account rado_saving_account is: 1325000.00 
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Real-estate price: 2579999.9999999967
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 52] Real-estate price: 203149.60629921238
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 52] Portfolio value: 2783149.61
2021-04-05 20:09:30,540 :: plutusLogger | INFO | 
2021-04-05 20:09:30,540 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 53 <<<<<<<
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Cash-flow from employee agreement: 0.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] cash from the employee contract "rado_employee_contract": 0.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Account "rado_current_account" value: 717651.748811454
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] cash from PRIMARY current account "rado_current_account": 717651.75
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Account "rado_saving_account" value: 1325000.0
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Share "rado_O2_share" value: 65458.33333333344
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 53] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 53] Total cash: 727651.75
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Expenditures from the current account: 0.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Expenditures from the current account: 0.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Interest payment: -73.58310035683442
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Principal payment: 4372.482061815272
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Outstanding amount: -47691.56533640328
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,540 :: plutusLogger | DEBUG | [STEP 53] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 53] Total expenditures: 62632.23
2021-04-05 20:09:30,540 :: plutusLogger | INFO | [STEP 53] Free cash: 665019.52
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] Amount deposited: 665019.5165166623 to account "rado_current_account"
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] Discount factor: 0.9364
2021-04-05 20:09:30,541 :: plutusLogger | INFO | [STEP 53] Discounted free cash: 622695.94
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] New outstanding value of account rado_current_account is: 640019.52 
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] New outstanding value of account rado_saving_account is: 1350000.00 
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] Real-estate price: 2594999.9999999967
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 53] Real-estate price: 204330.7086614171
2021-04-05 20:09:30,541 :: plutusLogger | INFO | [STEP 53] Portfolio value: 2799330.71
2021-04-05 20:09:30,541 :: plutusLogger | INFO | 
2021-04-05 20:09:30,541 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 54 <<<<<<<
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 54] Cash-flow from employee agreement: 0.00
2021-04-05 20:09:30,541 :: plutusLogger | DEBUG | [STEP 54] cash from the employee contract "rado_employee_contract": 0.00
